# Undirected graph (each unordered pair of nodes is saved once): input/1974_edges.txt
# Nodes: 1984 Edges: 43556
# NodeId	NodeId
4344	25752
4344	27263
4344	27925
4344	28962
4344	30605
4344	32838
4344	36308
4344	39065
55	165
55	463
55	703
55	1490
55	1748
55	2468
55	2714
55	2766
55	5176
55	6234
55	7482
55	8693
55	9950
55	11562
55	11765
55	11903
55	12304
55	12505
55	12652
55	12674
55	18375
55	19600
55	24220
55	24300
55	30605
55	39065
55	40564
7256	11778
7256	13881
7256	14643
7256	15369
7256	19851
7256	20641
7256	22021
7256	23876
7256	25822
7256	26939
7256	29407
7256	33475
11777	12100
11777	12494
11777	13684
11777	16297
11777	17435
11777	17726
11777	19470
11777	24476
11777	40860
20557	20655
20557	20753
20557	24256
20557	25270
20557	26606
20557	28211
20557	33192
20557	34068
20557	34586
475	854
475	1099
475	1103
475	1184
475	1310
475	1424
475	1458
475	1489
475	1596
475	1679
475	1778
475	1794
475	1810
475	1849
475	1891
475	1919
475	1985
475	2032
475	2217
475	2335
475	2379
475	2466
475	2671
475	3311
475	3452
475	3516
475	3956
475	3986
475	3994
475	4157
475	4218
475	4388
475	4505
475	4539
475	4609
475	4615
475	4655
475	4713
475	4823
475	5395
475	6284
475	6317
475	6444
475	6787
475	6800
475	6854
475	7373
475	7584
475	7778
475	7986
475	8263
475	8370
475	8655
475	9064
475	9073
475	9391
475	9571
475	9742
475	10060
475	10264
475	10358
475	10429
475	10465
475	10605
475	10650
475	10736
475	10822
475	10924
475	11074
475	11244
475	11330
475	12064
475	12295
475	12505
475	12681
475	12901
475	13719
475	13873
475	14027
475	14152
475	14231
475	14437
475	14735
475	14826
475	14949
475	14994
475	15579
475	15868
475	16026
475	16300
475	16355
475	16405
475	16641
475	16780
475	16786
475	16838
475	17316
475	17886
475	18430
475	18539
475	18589
475	20450
475	20640
475	20668
475	20833
475	21183
475	22249
475	22565
475	22709
475	24441
475	24911
475	24977
475	24990
475	25135
475	25787
475	26291
475	27238
475	28947
475	33257
475	33908
475	36903
18812	19309
18812	19798
18812	19846
18812	20366
18812	20509
18812	23356
18812	23461
18812	24625
18812	24634
18812	24982
18812	26230
18812	30069
18812	30767
18812	31542
18812	38121
3243	3769
3243	4447
3243	4683
3243	5688
3243	5837
3243	6334
3243	6818
3243	7568
3243	7913
3243	8040
3243	8351
3243	8369
3243	8759
3243	8862
3243	8869
3243	9023
3243	9079
3243	11291
3243	12585
3243	12637
3243	12726
3243	14075
3243	14125
3243	14641
3243	15321
3243	15650
3243	15860
3243	16321
3243	18522
3243	20697
3243	21476
3243	23375
3243	25410
3243	26670
3243	26895
3243	27087
3243	27785
3243	27944
3243	34323
3243	38507
3243	41581
5710	6124
5710	6198
5710	6264
5710	6511
5710	6858
5710	7078
5710	7367
5710	8823
5710	9932
5710	9950
5710	10148
5710	10402
5710	11185
5710	12652
5710	14126
5710	14216
5710	14237
5710	14342
5710	14652
5710	15334
5710	15462
5710	15481
5710	15681
5710	15844
5710	18281
5710	18535
5710	18981
5710	20576
5710	25752
5710	26455
5710	27925
5710	29608
5710	34318
5710	40564
4090	4161
4090	4281
4090	4701
4090	6293
4090	6297
4090	8639
4090	8897
4090	10074
4090	10244
4090	10609
4090	10724
4090	11668
4090	11903
4090	12206
4090	12946
4090	13354
4090	13716
4090	13850
4090	13939
4090	14105
4090	14323
4090	14851
4090	14913
4090	15536
4090	15618
4090	16570
4090	18269
4090	18485
4090	19142
4090	19326
4090	19522
4090	20814
4090	21514
4090	21536
4090	21698
4090	23461
4090	23522
4090	25744
4090	26006
4090	26921
4090	29141
4090	36164
18180	22495
18180	22794
18180	23381
18180	23563
18180	26517
18180	31017
18180	34044
18180	38234
18180	42021
5845	6198
5845	6264
5845	6810
5845	8113
5845	8576
5845	8817
5845	9028
5845	9950
5845	10402
5845	10986
5845	11003
5845	12506
5845	14211
5845	14237
5845	14650
5845	15193
5845	16780
5845	17384
5845	17701
5845	17734
5845	17984
5845	25400
5845	26006
5845	27566
5845	27925
5845	30090
5845	40763
17124	17593
17124	17893
17124	18279
17124	18410
17124	20509
17124	20557
17124	20655
17124	20668
17124	20753
17124	23356
17124	24256
17124	27090
17124	27748
17124	28636
17124	33192
17124	34068
17124	34586
17124	34972
17124	35568
17124	35914
17124	37203
17124	38746
26272	27382
26272	31369
26272	35557
26272	40829
26272	42410
26272	43926
3898	3914
3898	4388
3898	4543
3898	4960
3898	4985
3898	5712
3898	6234
3898	6787
3898	7676
3898	7737
3898	8623
3898	8950
3898	9412
3898	9593
3898	9856
3898	10402
3898	10477
3898	10614
3898	12205
3898	12290
3898	12674
3898	12890
3898	13990
3898	13992
3898	14189
3898	14732
3898	15193
3898	15579
3898	15932
3898	18388
3898	19632
3898	19699
3898	20073
3898	21151
3898	22033
3898	22324
3898	24564
3898	25311
3898	25962
3898	27106
3898	29344
18539	18845
18539	19580
18539	20585
18539	20650
18539	23739
18539	24220
18539	25313
18539	26060
18539	27566
18539	38576
22033	22324
22033	24564
22033	27106
22033	30863
22033	31383
31077	34877
10350	10376
10350	11671
10350	11874
10350	12974
10350	13360
10350	14211
10350	15334
10350	15579
10350	17704
10350	18569
10350	20670
10350	22794
10350	23563
10350	23739
10350	26517
10350	28089
10350	29279
10350	40829
30652	32719
30652	34044
30652	37659
2335	2466
2335	2810
2335	3311
2335	3452
2335	3516
2335	3717
2335	3986
2335	3994
2335	4232
2335	4473
2335	4713
2335	4984
2335	5901
2335	6317
2335	6690
2335	7584
2335	7778
2335	9073
2335	9085
2335	9868
2335	10617
2335	10650
2335	10924
2335	11330
2335	11435
2335	11727
2335	13387
2335	13719
2335	13873
2335	14789
2335	14989
2335	15761
2335	15878
2335	15981
2335	16355
2335	17593
2335	17761
2335	18430
2335	18787
2335	19573
2335	20668
2335	21345
2335	22413
2335	22753
2335	24529
2335	25135
2335	25270
2335	26606
2335	27090
2335	27238
2335	30389
2335	31938
2335	32063
2335	33192
2335	33908
2335	37203
2335	41592
28939	29409
28939	34880
6784	8566
6784	9515
6784	9571
6784	10265
6784	12290
6784	12974
6784	14342
6784	15159
6784	23894
6784	24564
374	570
374	741
374	2842
374	3564
374	3769
374	5477
374	5635
374	6178
374	7493
374	8040
374	8126
374	8976
374	11434
374	11684
374	11866
374	12506
374	12637
374	14641
374	16084
374	17234
374	21476
374	22285
374	23502
374	24457
374	25322
374	25569
374	31212
374	32756
374	34323
374	35746
374	39901
415	508
415	1097
415	1099
415	1310
415	1424
415	1665
415	1985
415	2032
415	2186
415	2379
415	3431
415	4218
415	4473
415	4655
415	4713
415	4813
415	4984
415	6099
415	6284
415	6317
415	6444
415	7202
415	8082
415	8313
415	9742
415	9951
415	10650
415	11727
415	11994
415	13187
415	13719
415	14949
415	14965
415	16300
415	16405
415	18430
415	21183
415	22671
415	22827
415	27371
415	28947
415	33182
13268	14930
13268	17234
13268	19965
13268	23375
13268	27998
13268	28061
13268	28642
13268	31212
13268	40165
8890	9391
8890	9732
8890	9951
8890	10348
8890	10650
8890	10924
8890	11225
8890	11565
8890	13043
8890	13187
8890	13719
8890	13801
8890	14949
8890	14965
8890	15761
8890	15868
8890	16355
8890	16838
8890	17213
8890	18360
8890	20451
8890	20640
8890	21060
8890	21183
8890	27306
8890	29017
8890	31837
8890	32171
8890	33182
8890	33518
8890	34160
8890	37623
8890	39389
8890	40201
17857	26670
17857	27785
17857	38507
9710	10092
9710	10194
9710	12841
9710	13353
9710	27150
9710	28896
9710	28946
9710	37217
10148	10402
10148	10950
10148	11003
10148	11185
10148	11976
10148	12468
10148	12505
10148	12822
10148	14057
10148	14126
10148	14216
10148	14245
10148	14650
10148	14732
10148	15481
10148	15681
10148	18535
10148	20576
10148	20650
10148	22779
10148	24558
10148	26893
10148	27352
10148	29608
10148	30090
10148	32838
23424	23879
23424	24977
23424	25082
23424	25787
23424	27359
23424	31678
23424	33537
23424	34160
23424	35105
23424	35606
23424	44356
4108	6043
4108	11435
4108	11903
4108	12674
4108	19522
4108	32561
4108	37203
25723	25759
25723	26369
25723	27110
25723	30554
25723	31077
25723	33494
25723	39065
25723	40763
12205	12290
12205	12570
12205	12674
12205	12890
12205	13992
12205	14027
12205	14707
12205	15579
12205	18388
12205	19573
12205	19699
12205	20073
12205	21065
12205	21354
12205	22033
12205	22324
12205	24564
12205	25962
12205	26369
12205	27090
12205	27106
12205	29344
12205	30863
10691	12377
10691	15755
10691	15863
10691	16084
10691	18640
10691	19078
10691	20382
10691	22622
10691	25817
10691	25959
10691	27120
10691	28409
10691	30117
7676	8623
7676	9515
7676	9541
7676	10148
7676	10168
7676	10402
7676	10614
7676	11185
7676	12290
7676	13921
7676	15109
7676	15193
7676	15506
7676	15579
7676	16780
7676	18388
7676	18981
7676	20971
7676	23543
7676	24911
7676	25962
7676	26647
7676	27925
7676	28962
7676	31913
7676	33494
2747	4474
2747	4729
2747	5642
2747	6535
2747	9076
2747	11875
2747	16856
23563	24048
23563	25400
23563	26517
23563	29279
23563	29788
23563	37203
1702	2221
1702	2426
1702	3299
1702	3587
1702	3767
1702	3769
1702	4049
1702	4255
1702	5159
1702	6297
1702	6818
1702	7440
1702	8369
1702	11994
1702	14641
1702	15321
1702	15379
1702	16607
1702	17865
1702	18522
1702	21476
1702	25322
1702	25410
1702	26158
1702	29516
1702	34972
1702	41983
7986	9327
7986	10552
7986	10825
7986	11222
7986	13719
7986	14826
7986	15668
7986	17316
7986	22709
7986	23879
7986	23888
7986	25082
7986	26379
7986	30933
7986	31678
30681	32719
30681	34068
27566	30381
27566	31383
27566	34238
27566	34700
27566	36046
27566	36514
27566	37783
27566	38234
27566	38527
27566	41732
27566	41956
12910	13306
12910	13684
12910	14027
12910	14632
12910	14959
12910	15462
12910	15702
12910	18806
12910	20334
12910	20650
12910	24476
12910	31369
4267	4349
4267	4826
4267	5436
4267	6323
4267	6355
4267	7725
4267	10277
4267	10443
4267	10470
4267	10691
4267	12377
4267	15755
4267	15863
4267	18640
4267	19078
4267	20382
4267	22622
4267	25817
4267	25959
4267	27120
4267	28409
4267	30117
4267	30469
17926	20972
17926	23068
17926	24401
17926	29866
17926	30581
17926	34335
17926	35556
17926	37869
16209	17127
16209	19173
16209	20342
16209	25669
16209	30652
16209	34044
16209	37659
19703	20334
19703	20576
19703	22132
19703	24612
19703	25313
19703	26403
19703	27925
19703	43926
7839	8473
7839	8605
7839	9660
7839	10199
7839	10724
7839	11366
7839	11645
7839	12370
7839	12458
7839	12792
7839	14057
7839	14126
7839	14143
7839	14732
7839	16297
7839	16889
7839	17127
7839	17995
7839	18338
7839	20004
7839	20813
7839	23461
7839	24558
7839	24634
7839	27566
7839	28990
7839	30605
7839	32683
7839	32838
10990	11003
10990	12333
10990	12505
10990	12819
10990	14650
10990	16282
10990	17288
10990	19580
10990	25512
10990	27774
8623	9515
8623	9541
8623	10168
8623	10402
8623	10477
8623	10614
8623	11185
8623	12290
8623	14126
8623	15109
8623	15193
8623	15579
8623	16780
8623	16861
8623	18388
8623	18981
8623	19600
8623	22317
8623	22779
8623	23729
8623	25962
8623	26647
8623	27925
8623	28962
8623	33494
8623	34068
8623	39065
8623	40763
5046	5349
5046	5626
5046	6392
5046	7373
5046	7479
5046	8605
5046	8693
5046	8897
5046	9526
5046	10128
5046	10160
5046	11366
5046	11559
5046	11645
5046	12370
5046	12792
5046	14143
5046	14486
5046	16388
5046	16889
5046	17127
5046	17909
5046	17995
5046	18794
5046	18812
5046	19309
5046	20366
5046	23461
5046	24625
5046	24982
5046	26230
5046	32683
5046	35114
16851	18535
16851	18565
16851	18806
16851	18981
16851	20334
16851	20670
16851	22242
16851	23434
16851	24651
16851	25311
16851	26517
16851	27150
16851	28089
16851	30977
16851	31383
16851	34318
16851	38732
94	475
94	1099
94	1103
94	1546
94	1574
94	1601
94	1794
94	1849
94	1919
94	2335
94	2466
94	2485
94	2812
94	3311
94	3452
94	3717
94	3818
94	3989
94	3994
94	4505
94	4539
94	5395
94	5901
94	6690
94	6787
94	7584
94	8263
94	8655
94	8715
94	8969
94	9073
94	9085
94	9585
94	9732
94	10358
94	10552
94	10605
94	10617
94	10924
94	11074
94	11330
94	11641
94	11727
94	12295
94	12901
94	13387
94	13810
94	13873
94	14826
94	14994
94	15579
94	15585
94	15761
94	15878
94	15981
94	16355
94	16641
94	16786
94	16838
94	17761
94	20368
94	21345
94	22671
94	23620
94	24441
94	24529
94	24911
94	24990
94	26340
94	26379
94	27238
94	27368
94	28404
94	31035
94	31938
94	32063
94	33257
94	33537
94	33668
94	33908
94	37468
94	38746
94	39389
94	41267
94	41592
20971	25723
20971	30554
20971	34032
20971	37203
8500	10143
8500	15379
8500	15650
8500	16084
8500	16789
8500	17234
8500	17865
8500	18522
8500	18659
8500	19261
8500	20697
8500	21273
8500	21276
8500	21476
8500	25410
8500	26398
8500	26895
8500	27087
8500	29516
8500	41581
8500	41983
6208	8618
6208	8697
6208	9712
6208	10143
6208	10450
6208	12303
6208	12724
6208	13180
6208	13236
6208	14003
6208	14008
6208	14376
6208	15915
6208	15930
6208	15970
6208	20539
6208	20655
6208	20753
6208	22603
6208	22753
6208	24765
6208	28123
6208	28211
6208	28636
6208	32719
6208	34044
6208	34586
6208	35568
6208	36029
9868	10110
9868	10160
9868	11366
9868	11559
9868	12179
9868	12199
9868	12370
9868	14143
9868	14323
9868	14486
9868	15999
9868	16388
9868	16889
9868	17127
9868	17893
9868	18262
9868	18794
9868	18812
9868	19309
9868	20366
9868	20563
9868	21151
9868	21698
9868	23356
9868	23461
9868	24558
9868	24625
9868	24877
9868	24982
9868	25317
9868	26230
9868	28120
9868	30767
9868	34867
9868	35114
9868	37783
9868	39065
11230	11863
11230	12494
11230	12766
11230	13306
11230	14027
11230	14472
11230	14632
11230	15506
11230	17437
11230	18806
11230	20334
11230	22132
11230	22317
11230	23381
11230	25493
11230	26272
11230	26403
11230	31369
11230	43926
16048	16325
16048	35556
25569	27748
25569	32756
25569	34323
35606	44653
16838	17316
16838	20368
16838	20640
16838	22709
16838	23879
16838	24990
16838	25787
16838	26114
16838	27238
16838	27306
16838	31090
16838	31678
16838	31837
16838	32171
16838	33518
16838	34160
16838	37468
16838	39065
16838	41267
15860	16605
15860	17857
15860	26670
15860	26895
15860	27087
15860	27785
15860	27944
15860	38507
3987	20585
3987	29316
33516	37217
25822	26939
25822	29407
25822	33475
14913	16312
14913	16861
14913	20313
14913	20981
14913	25744
14913	26006
14913	30208
7299	7391
7299	8113
7299	8473
7299	8662
7299	9391
7299	9617
7299	9950
7299	11765
7299	11846
7299	12458
7299	13053
7299	13058
7299	14211
7299	14237
7299	14342
7299	16878
7299	18262
7299	18492
7299	25962
7299	27566
7299	41732
10515	10946
10515	11372
10515	12042
10515	12233
10515	12689
10515	13825
10515	14851
10515	17491
10515	18269
10515	21950
10515	25744
10515	26921
10515	28336
10515	34488
11965	13801
11965	14811
11965	17761
11965	18430
11965	18845
11965	22413
11965	22827
11965	23620
11965	25349
11965	27009
11965	29316
11965	32063
11965	33518
11965	33668
11965	35999
11965	44356
9381	9469
9381	9541
9381	10168
9381	10350
9381	10477
9381	10799
9381	11874
9381	12481
9381	14789
9381	14861
9381	15371
9381	15932
9381	17704
9381	17893
9381	19480
9381	20451
9381	21132
9381	22794
9381	23543
9381	23563
9381	24048
9381	24877
9381	25270
9381	25400
9381	25669
9381	26517
9381	27278
9381	28120
9381	28867
9381	29788
9381	30381
9381	34238
9381	37783
9381	38633
9381	39176
9381	40829
28990	30681
28990	32683
28990	34068
40	400
40	695
40	1052
40	1161
40	1313
40	1669
40	1706
40	5084
40	5597
40	5642
40	6158
40	6535
40	6866
40	9541
40	12193
40	16856
40	18569
40	18707
40	23666
40	26517
19825	20450
19825	21590
19825	21617
19825	22316
19825	24476
19825	28060
19825	28211
19825	30681
5537	5598
5537	5698
5537	5956
5537	6206
5537	6515
5537	6620
5537	7108
5537	7861
5537	8317
5537	9904
5537	9939
5537	10291
5537	10465
5537	10611
5537	10853
5537	11613
5537	12100
5537	13280
5537	15297
5537	16040
5537	16536
5537	16598
5537	17316
5537	17435
5537	17726
5537	20450
5537	21590
5537	24476
5537	24782
15863	16320
15863	16988
15863	18640
15863	19078
15863	20382
15863	21446
15863	24705
15863	24841
15863	25817
15863	26158
15863	27359
15863	29017
15863	30117
6206	6289
6206	6392
6206	6515
6206	6620
6206	6675
6206	6858
6206	7363
6206	7449
6206	7861
6206	8473
6206	8654
6206	9218
6206	9327
6206	9865
6206	10148
6206	10291
6206	10335
6206	10611
6206	11976
6206	12042
6206	12100
6206	12126
6206	12573
6206	12687
6206	12689
6206	12708
6206	12910
6206	13280
6206	13684
6206	14001
6206	14126
6206	14544
6206	14556
6206	14959
6206	15209
6206	15297
6206	15462
6206	16297
6206	16598
6206	17435
6206	17726
6206	18155
6206	19470
6206	19825
6206	21339
6206	21920
6206	22135
6206	22249
6206	24476
6206	24782
6206	25517
6206	25852
6206	25962
6206	40860
8126	8351
8126	8759
8126	9248
8126	10986
8126	11222
8126	11622
8126	11866
8126	11888
8126	13892
8126	14125
8126	14779
8126	15154
8126	15321
8126	16321
8126	17886
8126	20107
8126	21179
8126	22624
8126	23474
8126	23502
8126	24457
8126	25569
8126	27966
8126	30153
8126	32756
8126	34323
8126	35746
20670	22242
20670	22317
20670	22624
20670	23434
20670	24651
20670	25178
20670	25288
20670	25311
20670	27150
20670	28089
20670	28896
20670	28939
20670	31369
20670	31383
20670	34318
20670	34880
20670	38732
2199	2767
2199	3291
2199	3432
2199	3522
2199	5296
2199	5392
2199	5574
2199	5710
2199	6124
2199	6198
2199	6289
2199	6858
2199	7078
2199	7367
2199	7737
2199	8473
2199	8823
2199	9076
2199	9502
2199	9932
2199	10148
2199	10402
2199	14126
2199	14216
2199	14410
2199	14652
2199	15462
2199	15481
2199	15681
2199	15844
2199	16851
2199	18068
2199	18281
2199	18535
2199	19600
2199	20670
2199	22779
2199	25311
2199	25752
2199	27925
2199	30977
2199	34318
16325	19140
16325	20972
16325	28010
16325	28057
16325	35556
16325	37869
26006	34414
26006	34488
11163	11727
11163	13333
11163	13873
11163	14152
11163	14231
11163	14437
11163	14994
11163	15585
11163	15761
11163	16355
11163	16405
11163	17213
11163	20324
11163	20450
11163	21183
11163	21345
11163	22565
11163	22671
11163	23278
11163	25135
11163	27238
11163	27306
11163	31938
11163	33401
11163	34160
11163	35606
11163	36903
10577	10866
10577	11323
10577	11502
10577	12708
10577	13360
10577	13628
10577	13921
10577	13968
10577	14136
10577	14276
10577	15336
10577	16289
10577	19511
10577	19797
10577	20334
10577	23289
10577	23381
10577	23739
10577	25313
10577	25400
10577	31913
10577	34238
10577	35900
10577	38234
11667	13826
11667	14532
11667	16742
11667	19634
11667	20281
11667	20459
11667	25723
11667	25759
11667	27110
11667	30554
11667	31077
26625	27077
26625	27566
26625	30381
26625	31837
26625	33554
26625	34238
26625	34700
26625	36514
26625	37783
26625	38527
26625	39176
26625	40763
26625	41956
17384	17734
17384	23543
17384	26606
17384	26647
17384	34867
17384	36514
17384	37783
17384	41956
8759	8869
8759	8976
8759	9023
8759	9079
8759	10216
8759	11052
8759	11055
8759	11060
8759	11291
8759	11622
8759	12410
8759	12726
8759	12831
8759	13152
8759	13159
8759	14641
8759	14930
8759	15025
8759	15058
8759	15321
8759	15559
8759	15650
8759	15860
8759	16607
8759	17676
8759	17857
8759	18589
8759	19386
8759	20697
8759	21476
8759	23375
8759	25569
8759	26895
8759	27785
8759	27860
8759	27944
8759	38507
8759	41581
8817	9185
8817	9828
8817	11003
8817	12290
8817	13968
8817	14342
8817	16780
8817	16889
8817	17288
8817	19480
8817	20576
8817	22779
8817	24558
8817	26647
8817	32838
8618	8665
8618	8697
8618	8762
8618	8827
8618	8950
8618	8970
8618	9028
8618	9272
8618	9283
8618	9565
8618	9593
8618	9856
8618	10614
8618	10822
8618	11166
8618	11282
8618	11435
8618	11903
8618	12303
8618	12890
8618	13050
8618	13236
8618	13329
8618	13396
8618	13446
8618	13716
8618	13893
8618	13992
8618	14057
8618	14323
8618	14376
8618	14789
8618	16385
8618	16570
8618	17124
8618	17593
8618	17893
8618	18410
8618	19573
8618	19632
8618	20509
8618	20557
8618	20668
8618	20753
8618	20784
8618	20833
8618	21151
8618	21354
8618	22324
8618	23356
8618	24564
8618	24911
8618	25962
8618	26291
8618	26606
8618	27090
8618	27748
8618	28123
8618	28211
8618	32719
8618	33192
8618	37203
8618	39065
8618	41853
9732	9742
9732	10060
9732	10348
9732	10387
9732	10605
9732	10650
9732	10924
9732	11074
9732	11163
9732	11727
9732	12996
9732	13333
9732	13559
9732	13719
9732	13810
9732	14152
9732	14811
9732	14949
9732	14989
9732	14994
9732	15585
9732	15981
9732	16355
9732	16405
9732	16641
9732	16838
9732	17213
9732	17675
9732	18360
9732	19272
9732	20324
9732	20811
9732	21183
9732	21345
9732	22565
9732	22671
9732	22709
9732	24441
9732	24977
9732	25135
9732	25787
9732	27238
9732	27306
9732	27359
9732	27371
9732	33182
9732	33908
9732	34160
9732	35105
9732	35606
9732	36903
9732	37468
16264	16388
16264	16942
16264	17355
16264	19113
16264	20313
16264	20981
16264	30208
16264	30727
16264	32530
19600	20471
19600	25752
19600	27925
19600	34318
19600	40564
381	710
381	924
381	1160
381	1868
381	2071
381	2448
381	2509
381	2542
381	2577
381	2863
381	2873
381	2894
381	2965
381	3121
381	3286
381	3722
381	4727
381	4741
381	4811
381	4880
381	5148
381	5298
381	5816
381	5875
381	6021
381	6990
381	6992
381	7207
381	7839
381	8113
381	8473
381	8605
381	8970
381	9571
381	9704
381	10110
381	10160
381	10199
381	11366
381	11559
381	11645
381	12362
381	12370
381	12421
381	12458
381	14143
381	14342
381	14486
381	15999
381	17127
381	17637
381	17995
381	18262
381	18338
381	18794
381	19309
381	19549
381	20004
381	20366
381	23461
381	24558
381	24625
381	24634
381	25317
381	27263
381	28990
381	30069
381	30767
381	31542
381	32683
381	32838
381	36308
13407	15662
13407	15886
13407	16325
13407	17926
13407	19140
13407	19741
13407	20972
13407	23068
13407	24401
13407	28010
13407	28057
13407	29866
13407	34335
13407	36860
13407	37869
17995	18280
17995	18794
17995	19309
17995	20004
17995	20366
17995	20509
17995	23461
17995	24625
17995	24634
17995	28990
17995	30727
17995	30767
17995	32683
17995	32838
17995	38121
17995	39176
27785	27944
27785	34323
189	264
189	744
189	816
189	1411
189	2045
189	2310
189	2330
189	2369
189	2487
189	2726
189	3243
189	3340
189	3988
189	4683
189	5504
189	6334
189	6416
189	6818
189	7302
189	7568
189	8260
189	8351
189	8494
189	8759
189	8862
189	9079
189	11291
189	11684
189	12831
189	13152
189	13159
189	14075
189	14779
189	15025
189	15058
189	15321
189	15559
189	17234
189	17676
189	26670
189	27785
189	27944
189	28517
189	34323
189	34877
46	381
46	924
46	1160
46	2071
46	2542
46	2577
46	3305
46	5574
46	5816
46	6992
46	7207
46	8473
46	10199
46	11366
46	11645
46	17637
46	17909
46	19549
46	20004
46	20366
46	22779
46	24558
46	24634
46	30681
46	31542
46	32683
46	32838
10938	11398
10938	11514
10938	24046
10938	24877
10938	27037
10938	27278
10938	28999
8837	9141
8837	10092
8837	10194
8837	12506
8837	15492
8837	15988
8837	16143
8837	17058
8837	17414
8837	18322
8837	18703
8837	19216
8837	20670
8837	22458
8837	25178
8837	25531
8837	27150
8837	28896
8837	33843
8837	34660
8837	34880
8837	36030
8837	36963
8837	41700
23666	24300
23666	26714
23666	27150
23666	33062
27382	31369
27382	38234
29788	30381
29788	34238
29788	34700
29788	37783
29788	38234
18280	18794
18280	18812
18280	19846
18280	20073
18280	20509
18280	21151
18280	22033
18280	23356
18280	23461
18280	24564
18280	26230
18280	30605
18280	30863
18280	33554
18280	34586
18280	40829
27009	29316
27009	32063
27009	33668
27009	35999
27306	27368
27306	29040
27306	31678
27306	31755
27306	31938
27306	32121
27306	32312
27306	33401
27306	35105
27306	35606
27306	37468
27306	39389
27306	41267
27306	44356
1603	2766
1603	3291
1603	3432
1603	3761
1603	3817
1603	4727
1603	4802
1603	6124
1603	6858
1603	7449
1603	9218
1603	9327
1603	10047
1603	11613
1603	11976
1603	12126
1603	12687
1603	13306
1603	14001
1603	14216
1603	18068
1603	18155
1603	20004
1603	21339
1603	21617
1603	21920
1603	22135
6787	6909
6787	7040
6787	7446
6787	7515
6787	7676
6787	8386
6787	8566
6787	8623
6787	9073
6787	9502
6787	9515
6787	9529
6787	9818
6787	9824
6787	9828
6787	10183
6787	10265
6787	10350
6787	10402
6787	10588
6787	10614
6787	10799
6787	10914
6787	11765
6787	11890
6787	12205
6787	13103
6787	14027
6787	14189
6787	15579
6787	15653
6787	15681
6787	16878
6787	17384
6787	17437
6787	18388
6787	18787
6787	19093
6787	19573
6787	19611
6787	19703
6787	20576
6787	20833
6787	21022
6787	21151
6787	22317
6787	22324
6787	24564
6787	25962
6787	26291
6787	26369
6787	26517
6787	27106
6787	29316
6787	31046
6787	35557
4967	5537
4967	5598
4967	5864
4967	6206
4967	6289
4967	6515
4967	6524
4967	6868
4967	6919
4967	7363
4967	8654
4967	8805
4967	9448
4967	9904
4967	9939
4967	10611
4967	10853
4967	11777
4967	12100
4967	12494
4967	13684
4967	14544
4967	15297
4967	16040
4967	16297
4967	17435
4967	17726
4967	20450
4967	21590
4967	24476
4967	24782
4967	25852
4967	32481
4967	40860
1844	2042
1844	2631
1844	3636
1844	3781
1844	6082
1844	6282
1844	7140
1844	10447
1844	10609
1844	10989
1844	12940
1844	13182
1844	13826
1844	13935
1844	14494
1844	19142
1844	19846
1844	20814
1844	21132
1844	21924
1844	23522
1844	31104
18787	20585
18787	20592
18787	20668
18787	21151
18787	21345
18787	21698
18787	22033
18787	24529
18787	24765
18787	24990
18787	26340
18787	27306
18787	30389
18787	33908
18787	34972
18787	38576
18787	39065
18787	39389
10134	10265
10134	11765
10134	12974
10134	16300
10134	18180
10134	18569
10134	22794
10134	23563
10134	26517
10134	28123
10134	29279
10134	42021
2281	2290
2281	2318
2281	2577
2281	2767
2281	3121
2281	3239
2281	3290
2281	3427
2281	3589
2281	3604
2281	3722
2281	3789
2281	3844
2281	4543
2281	4591
2281	5479
2281	5588
2281	5626
2281	6305
2281	7737
2281	8281
2281	8473
2281	9311
2281	9584
2281	9704
2281	9868
2281	10148
2281	10160
2281	10724
2281	10784
2281	11003
2281	12333
2281	12370
2281	12458
2281	13253
2281	13968
2281	14057
2281	14126
2281	14245
2281	14732
2281	16282
2281	16555
2281	16889
2281	17932
2281	18492
2281	19580
2281	20073
2281	23543
2281	25512
2281	25962
2281	30090
8628	9710
8628	10092
8628	10194
8628	11403
8628	12193
8628	12506
8628	13498
8628	16188
8628	16285
8628	18815
8628	19216
8628	21179
8628	22624
8628	23789
8628	26714
8628	27150
8628	29409
8628	31706
8628	37217
20450	23278
20450	24441
20450	30434
20450	30681
20450	31938
20450	32121
20450	38746
6586	6810
6586	7356
6586	7915
6586	9076
6586	9541
6586	9710
6586	10092
6586	10194
6586	12193
6586	12506
6586	12766
6586	12819
6586	15481
6586	15681
6586	15988
6586	16851
6586	18569
6586	18981
6586	19216
6586	19277
6586	20166
6586	20670
6586	22242
6586	22624
6586	23666
6586	25752
6586	26714
6586	31706
6586	33062
6586	38732
5212	7568
5212	8369
5212	8500
5212	9023
5212	10845
5212	11684
5212	14641
5212	15379
5212	15650
5212	17234
5212	17865
5212	18522
5212	20562
5212	20697
5212	21273
5212	25322
5212	25410
5212	26398
5212	26670
5212	26895
5212	27087
5212	27944
5212	29516
5212	38507
5212	39901
9085	9585
9085	9712
9085	9742
9085	9828
9085	10465
9085	10617
9085	10650
9085	10924
9085	11064
9085	11074
9085	11244
9085	11330
9085	11641
9085	11727
9085	12295
9085	12819
9085	12901
9085	13236
9085	13387
9085	13810
9085	13893
9085	14376
